,country,school,workplace,events,transport,campaigns,movement,immigration,gatherings,at_home,testing,tracing,income,relief,fiscal,intl_aid,healthcare,vaccines,stringency_raw,stringency
2020-03-15,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-16,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-17,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-18,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-19,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-20,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-21,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-22,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-23,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-24,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-25,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,,,,,36.11,36.11
2020-03-26,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,,,33560000000.0,,,,36.11,36.11
2020-03-27,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,,,,,,,38.89,38.89
2020-03-28,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,,,,,,,38.89,38.89
2020-03-29,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,,,,,,,38.89,38.89
2020-03-30,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,,,,,,,38.89,38.89
2020-03-31,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,,,,,,,38.89,38.89
2020-04-01,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,,,,,,38.89,38.89
2020-04-02,Singapore,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,,,,,,38.89,38.89
2020-04-03,Singapore,0.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,,,,,,48.15,48.15
2020-04-04,Singapore,0.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,,,,,,48.15,48.15
2020-04-05,Singapore,0.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,,,,,,48.15,48.15
2020-04-06,Singapore,0.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,,,,,,48.15,48.15
2020-04-07,Singapore,0.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,,,,,,59.26,59.26
2020-04-08,Singapore,3.0,3.0,2.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,,,,,,82.41,82.41
2020-04-09,Singapore,3.0,3.0,2.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,,,,,,82.41,82.41
2020-04-10,Singapore,3.0,3.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,79.63,79.63
2020-04-11,Singapore,3.0,3.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,79.63,79.63
2020-04-12,Singapore,3.0,3.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,79.63,79.63
2020-04-13,Singapore,3.0,3.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,79.63,79.63
2020-04-14,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,85.19,85.19
2020-04-15,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,85.19,85.19
2020-04-16,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,85.19,85.19
2020-04-17,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,85.19,85.19
2020-04-18,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,85.19,85.19
2020-04-19,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,85.19,85.19
2020-04-20,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-21,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-22,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-23,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-24,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-25,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-26,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-27,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-28,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-29,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-04-30,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-01,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-02,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-03,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-04,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-05,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-06,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-07,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-08,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-09,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-10,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-11,Singapore,3.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,85.19,85.19
2020-05-12,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-13,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-14,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-15,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-16,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-17,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-18,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-19,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-20,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-21,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-22,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-23,Singapore,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,81.48,81.48
2020-05-24,Singapore,,,,,,,,,,,,,,,,,,,81.48
2020-05-25,Singapore,,,,,,,,,,,,,,,,,,,81.48
2020-05-26,Singapore,,,,,,,,,,,,,,,,,,,81.48
2020-05-27,Singapore,,,,,,,,,,,,,,,,,,,81.48
2020-01-01,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-02,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-03,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-04,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-05,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-06,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-07,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-08,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-09,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-10,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-11,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-12,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-13,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-14,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-15,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-16,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-17,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-18,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-19,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-20,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-21,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-22,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-23,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-24,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-25,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-26,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-27,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-28,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-29,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-30,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-31,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-01,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-02,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-03,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-04,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-05,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-06,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-07,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-08,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-09,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-10,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-11,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-12,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-13,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-14,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-15,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-16,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-17,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-18,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-19,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-20,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-21,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-22,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-23,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-24,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-25,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-26,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-27,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-28,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-02-29,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-01,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-02,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-03,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-04,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-05,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-06,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-07,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-08,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-09,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-10,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-11,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-12,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-13,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-14,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-15,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-16,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-17,Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,8.33,8.33
2020-03-18,Solomon Islands,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,13.89,13.89
2020-03-19,Solomon Islands,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,13.89,13.89
2020-03-20,Solomon Islands,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,16.67,16.67
2020-03-21,Solomon Islands,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,16.67,16.67
2020-03-22,Solomon Islands,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,16.67,16.67
2020-03-23,Solomon Islands,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,16.67,16.67
2020-03-24,Solomon Islands,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,16.67,16.67
2020-03-25,Solomon Islands,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,16.67,16.67
2020-03-26,Solomon Islands,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,16.67,16.67
2020-03-27,Solomon Islands,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,25.0,25.0
2020-03-28,Solomon Islands,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,25.0,25.0
2020-03-29,Solomon Islands,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,25.0,25.0
2020-03-30,Solomon Islands,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,25.0,25.0
2020-03-31,Solomon Islands,3.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,36.11,36.11
2020-04-01,Solomon Islands,3.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,36.11,36.11
2020-04-02,Solomon Islands,3.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,36.11,36.11
2020-04-03,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-04,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-05,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-06,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-07,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-08,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-09,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-10,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-11,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-12,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-13,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-14,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-15,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-16,Solomon Islands,3.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,47.22,47.22
2020-04-17,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-18,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-19,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-20,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-21,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-22,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-23,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-24,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-25,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-26,Solomon Islands,3.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,43.52,43.52
2020-04-27,Solomon Islands,2.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,,,,,,,37.96,37.96
